scePaf,fun,8D3EAEA3,scePaf_8D3EAEA3,
scePaf,fun,8D736C8F,scePaf_8D736C8F,
scePaf,fun,8D7FC7DB,scePaf_8D7FC7DB,
scePaf,fun,8DB4B066,_ZN3paf6PhSpin14SetMaxSelectedEi,matching
scePaf,fun,8DEB3DB3,_ZN3paf12MiconPointee6AddRefEv,matching
scePaf,fun,8E751FCC,_ZN3paf8PhXmList21CreateExtendedItemPtrEi,matching
scePaf,fun,8E757709,_ZNK9PSJSValue8ToStringEv,matching
scePaf,fun,8F12B63A,sce_paf_private_setjmp,matching
scePaf,fun,8FE88010,_ZN3paf5Image4OpenEPKcPvNS_11ImageFormatEjj,matching
scePaf,fun,902515FB,sce_paf_private_look_ctype_table,matching
scePaf,fun,905347E9,_ZN3paf9PhHandler16HandleStateEventEPNS_7PhEventE,matching
scePaf,fun,905CF2A7,_ZN3paf6PhText9ShowCaretEb,matching
scePaf,fun,910A6B7B,_ZN3paf5Image6UnLoadEv,matching
scePaf,fun,9122393C,_ZN3paf11SurfaceCLUT4CopyEPv,matching
scePaf,fun,927854C5,_ZN3paf8PhWidget8ShowFadeEfbi,matching
scePaf,fun,92A46B32,_ZN3paf9PhHandler16HandlePointEventEPNS_7PhEventE,matching
